Date,Close,High,Low,Open,Volume,Adj Close
2015-09-14 10:30:00,203.86,205.08,203.43,205.08,157378,203.86
2015-09-14 11:30:00,202.7,204.18,202.7,203.92,66067,202.7
2015-09-14 12:30:00,203.64,203.64,202.7,202.93,54081,203.64
2015-09-14 13:30:00,203.18,203.84,202.797,203.68,45285,203.18
2015-09-14 14:30:00,204.3,204.87,203.0,203.1,39045,204.3
2015-09-14 15:30:00,205.96,206.64,203.82,204.0,65250,205.96
2015-09-14 16:00:00,206.02,206.02,204.89,205.91,155876,206.02
2015-09-15 10:30:00,206.0,206.98,204.5,206.98,44182,206.0
2015-09-15 11:30:00,206.39,206.99,205.71,205.71,47475,206.39
2015-09-15 12:30:00,206.81,207.0,206.5,206.71,19132,206.81
2015-09-15 13:30:00,206.66,206.8,206.54,206.8,43514,206.66
2015-09-15 14:30:00,206.915,207.03,206.53,206.768,89034,206.915
2015-09-15 15:30:00,206.12,207.0,205.91,207.0,83870,206.12
2015-09-15 16:00:00,205.78,206.39,205.65,206.005,81905,205.78
2015-09-16 10:30:00,205.37,206.675,204.13,205.12,57902,205.37
2015-09-16 11:30:00,204.42,205.47,204.05,205.47,48052,204.42
2015-09-16 12:30:00,205.36,205.36,204.56,204.74,75095,205.36
2015-09-16 13:30:00,205.16,206.0,205.15,205.33,50207,205.16
2015-09-16 14:30:00,203.93,205.22,203.64,205.17,61670,203.93
2015-09-16 15:30:00,205.1,205.49,204.055,204.055,73370,205.1
2015-09-16 16:00:00,205.41,205.53,205.146,205.146,62325,205.41
2015-09-17 10:30:00,207.005,207.95,205.94,206.05,58205,207.005
2015-09-17 11:30:00,208.637,208.637,206.855,206.855,48299,208.637
2015-09-17 12:30:00,210.33,210.33,208.41,208.47,39252,210.33
2015-09-17 13:30:00,209.93,210.64,209.56,210.34,42733,209.93
2015-09-17 14:30:00,210.98,211.48,209.016,210.04,58974,210.98
2015-09-17 15:30:00,210.125,212.84,209.47,211.06,150671,210.125
2015-09-17 16:00:00,210.0,210.81,209.76,209.76,122768,210.0
2015-09-18 10:30:00,209.33,209.972,208.7,208.99,229039,209.33
2015-09-18 11:30:00,209.375,209.74,208.91,209.35,40506,209.375
2015-09-18 12:30:00,208.05,209.6,208.05,209.33,55416,208.05
2015-09-18 13:30:00,207.21,208.42,206.86,208.085,46620,207.21
2015-09-18 14:30:00,208.68,208.8,207.06,207.43,39699,208.68
2015-09-18 15:30:00,207.92,208.74,207.6,208.71,77385,207.92
2015-09-18 16:00:00,208.97,209.01,207.857,207.95,153565,208.97
2015-09-21 10:30:00,207.31,209.585,207.31,209.585,83000,207.31
2015-09-21 11:30:00,205.69,208.19,205.69,207.74,46893,205.69
2015-09-21 12:30:00,201.885,206.0,201.37,205.7,80982,201.885
2015-09-21 13:30:00,201.8,201.8,199.22,201.51,143596,201.8
2015-09-21 14:30:00,199.79,202.43,199.76,201.97,61835,199.79
2015-09-21 15:30:00,200.88,201.184,199.67,199.73,108575,200.88
2015-09-21 16:00:00,200.18,200.99,200.03,200.99,107130,200.18
2015-09-22 10:30:00,192.455,198.105,192.17,197.79,258684,192.455
2015-09-22 11:30:00,191.01,192.969,190.71,192.0,182858,191.01
2015-09-22 12:30:00,192.0,192.47,190.82,190.82,87086,192.0
2015-09-22 13:30:00,191.102,192.075,191.03,191.9,156067,191.102
2015-09-22 14:30:00,191.94,191.94,191.06,191.23,96824,191.94
2015-09-22 15:30:00,192.7,192.91,191.53,191.91,89466,192.7
2015-09-22 16:00:00,193.17,193.62,192.78,192.976,88478,193.17
2015-09-23 10:30:00,193.765,193.858,192.75,193.858,176668,193.765
2015-09-23 11:30:00,192.995,194.408,192.945,193.695,48480,192.995
2015-09-23 12:30:00,191.44,193.085,191.03,192.89,67527,191.44
2015-09-23 13:30:00,191.29,192.49,191.08,191.13,49143,191.29
2015-09-23 14:30:00,190.78,192.07,190.78,191.4,38523,190.78
2015-09-23 15:30:00,190.25,190.99,189.85,190.905,99253,190.25
2015-09-23 16:00:00,189.94,190.26,189.91,190.26,102964,189.94
2015-09-24 10:30:00,186.7,190.157,186.7,190.06,105600,186.7
2015-09-24 11:30:00,185.01,186.734,185.01,186.48,87501,185.01
2015-09-24 12:30:00,186.73,187.158,184.35,185.08,76263,186.73
2015-09-24 13:30:00,185.81,187.78,185.57,186.97,63530,185.81
2015-09-24 14:30:00,187.3,187.36,185.01,185.82,141323,187.3
2015-09-24 15:30:00,189.03,189.56,186.91,187.125,119157,189.03
2015-09-24 16:00:00,188.28,189.56,188.2,189.16,81492,188.28
2015-09-25 10:30:00,186.72,190.56,186.72,190.355,100037,186.72
2015-09-25 11:30:00,186.61,188.29,186.4,187.09,79376,186.61
2015-09-25 12:30:00,184.13,186.35,183.9,186.35,80720,184.13
2015-09-25 13:30:00,182.1,184.048,182.09,184.04,112711,182.1
2015-09-25 14:30:00,175.465,181.701,175.285,181.679,312993,175.465
2015-09-25 15:30:00,175.33,175.44,170.31,175.32,603397,175.33
2015-09-25 16:00:00,175.57,175.73,173.85,175.145,300424,175.57
2015-09-28 10:30:00,166.93,172.49,165.71,172.03,206695,166.93
2015-09-28 11:30:00,167.79,170.26,166.5,166.97,100142,167.79
2015-09-28 12:30:00,168.23,168.53,167.08,167.42,60110,168.23
2015-09-28 13:30:00,165.7,168.96,165.7,168.6,69452,165.7
2015-09-28 14:30:00,164.37,167.71,161.5,165.68,168851,164.37
2015-09-28 15:30:00,166.465,167.92,164.21,164.46,82560,166.465
2015-09-28 16:00:00,167.51,168.88,166.62,166.62,93974,167.51
2015-09-29 10:30:00,171.51,171.69,165.32,166.45,126469,171.51
2015-09-29 11:30:00,172.46,173.36,170.42,172.18,136667,172.46
2015-09-29 12:30:00,172.78,174.3,171.16,172.13,102647,172.78
2015-09-29 13:30:00,172.89,173.225,172.26,172.93,84673,172.89
2015-09-29 14:30:00,173.12,173.12,169.135,172.945,163296,173.12
2015-09-29 15:30:00,168.89,173.16,168.705,173.16,82971,168.89
2015-09-29 16:00:00,169.92,170.46,168.265,169.25,142323,169.92
2015-09-30 10:30:00,175.39,177.2,173.05,173.26,285071,175.39
2015-09-30 11:30:00,175.05,176.09,173.48,175.77,192465,175.05
2015-09-30 12:30:00,174.655,176.09,173.95,174.91,161692,174.655
2015-09-30 13:30:00,174.75,175.36,172.43,174.48,268250,174.75
2015-09-30 14:30:00,175.529,175.57,174.35,174.5,176970,175.529
2015-09-30 15:30:00,175.26,176.24,174.79,175.79,149714,175.26
2015-09-30 16:00:00,175.66,175.91,174.75,175.16,162058,175.66
