Date,Close,High,Low,Open,Volume,Adj Close
2015-10-20 10:30:00,132.76,133.23,132.45,133.081,347700,132.76
2015-10-20 11:30:00,132.803,133.349,132.74,132.765,264898,132.803
2015-10-20 12:30:00,132.44,132.82,132.247,132.76,316392,132.44
2015-10-20 13:30:00,132.29,132.53,132.24,132.4,319435,132.29
2015-10-20 14:30:00,132.61,132.61,132.0,132.28,244425,132.61
2015-10-20 15:30:00,132.38,132.64,132.315,132.63,344191,132.38
2015-10-20 16:00:00,132.42,132.45,132.227,132.41,160644,132.42
2015-10-21 10:30:00,132.72,132.958,132.02,132.37,199513,132.72
2015-10-21 11:30:00,132.708,133.2,132.55,132.76,156696,132.708
2015-10-21 12:30:00,132.878,132.984,132.57,132.7,102209,132.878
2015-10-21 13:30:00,132.05,132.99,132.01,132.87,165257,132.05
2015-10-21 14:30:00,132.28,132.28,131.85,132.027,133508,132.28
2015-10-21 15:30:00,132.484,132.804,132.31,132.31,150328,132.484
2015-10-21 16:00:00,132.48,132.58,132.35,132.392,125267,132.48
2015-10-22 10:30:00,131.9,133.35,131.65,133.35,227339,131.9
2015-10-22 11:30:00,131.425,132.31,131.415,132.07,206553,131.425
2015-10-22 12:30:00,131.41,131.55,130.6,131.43,334137,131.41
2015-10-22 13:30:00,131.16,131.59,131.141,131.44,183358,131.16
2015-10-22 14:30:00,131.515,131.71,131.17,131.19,202767,131.515
2015-10-22 15:30:00,132.55,132.55,131.31,131.48,232047,132.55
2015-10-22 16:00:00,132.37,132.52,132.135,132.52,178847,132.37
2015-10-23 10:30:00,129.26,132.86,129.26,132.86,610717,129.26
2015-10-23 11:30:00,130.385,130.49,128.97,128.97,324959,130.385
2015-10-23 12:30:00,130.41,130.65,130.24,130.325,162823,130.41
2015-10-23 13:30:00,130.185,130.43,129.91,130.36,192129,130.185
2015-10-23 14:30:00,130.79,130.96,130.27,130.27,202054,130.79
2015-10-23 15:30:00,130.38,130.94,130.305,130.714,259355,130.38
