Date,Open,High,Low,Close,Volume,Adj Close
2016-01-13 23:00:00,45.22,45.26,44.6299,44.64,592440,44.64
2016-01-14 00:00:00,44.65,44.84,44.24,44.46,1021714,44.46
2016-01-14 01:00:00,44.45,44.45,43.91,43.96,865703,43.96
2016-01-14 02:00:00,43.96,44.07,43.83,43.91,714626,43.91
2016-01-14 03:00:00,43.905,44.01,43.76,43.91,674888,43.91
2016-01-14 04:00:00,43.91,44.02,43.53,43.745,615745,43.745
2016-01-14 05:00:00,43.75,43.909,43.54,43.64,1973954,43.64
2016-01-14 23:00:00,43.66,43.66,43.15,43.19,728017,43.19
2016-01-15 00:00:00,43.2,44.2,43.04,44.01,1647050,44.01
2016-01-15 01:00:00,44.02,44.05,43.64,43.84,1025075,43.84
2016-01-15 02:00:00,43.85,43.96,43.56,43.785,859197,43.785
2016-01-15 03:00:00,43.79,44.359,43.76,44.275,2107014,44.275
2016-01-15 04:00:00,44.285,44.51,44.24,44.51,887226,44.51
2016-01-15 05:00:00,44.51,44.695,44.18,44.27,2403693,44.27
2016-01-15 23:00:00,42.86,43.6194,42.83,43.3679,1190605,43.3679
2016-01-16 00:00:00,43.34,43.422,42.97,43.005,765798,43.005
2016-01-16 01:00:00,43.0,43.11,42.75,42.75,926567,42.75
2016-01-16 02:00:00,42.76,42.78,42.2,42.55,1005677,42.55
2016-01-16 03:00:00,42.55,42.8649,42.3,42.71,820146,42.71
2016-01-16 04:00:00,42.7,42.81,42.36,42.77,745232,42.77
2016-01-16 05:00:00,42.77,42.98,42.58,42.97,1935059,42.97
2016-01-19 23:00:00,43.477,43.57,42.5675,42.89,723635,42.89
2016-01-20 00:00:00,42.87,43.175,42.79,42.879,1221819,42.879
2016-01-20 01:00:00,42.87,43.15,42.76,42.87,916309,42.87
2016-01-20 02:00:00,42.885,42.92,42.5,42.55,579822,42.55
2016-01-20 03:00:00,42.5562,42.62,42.16,42.18,655253,42.18
2016-01-20 04:00:00,42.17,42.26,41.6503,41.8401,973023,41.8401
2016-01-20 05:00:00,41.84,42.295,41.76,42.09,1923348,42.09
2016-01-20 23:00:00,41.58,41.7,41.13,41.2,1007775,41.2
2016-01-21 00:00:00,41.2,41.24,40.66,40.73,1794606,40.73
