Date,Open,High,Low,Close,Volume,Adj Close
2014-11-10,73.16999799999999,73.739998,73.010002,73.269997,2700500,71.677429
2014-11-11,73.400002,73.779999,73.25,73.519997,1533400,71.921995
2014-11-12,73.379997,74.620003,73.339996,74.559998,2846200,72.939391
2014-11-13,74.610001,75.599998,74.610001,75.389999,3895400,73.751352
2014-11-14,75.220001,75.300003,74.550003,74.779999,2429200,73.15460999999999
2014-11-17,74.410004,75.07,73.910004,73.989998,2213300,72.38178
2014-11-18,73.989998,74.58000200000001,73.66999799999999,74.190002,2586800,72.577438
2014-11-19,74.199997,74.290001,73.58000200000001,73.970001,1612500,72.362218
2014-11-20,74.5,75.760002,74.489998,75.510002,4498900,73.868746
2014-11-21,76.410004,76.91999799999999,75.730003,75.860001,3654500,74.211137
2014-11-24,76.309998,76.660004,75.660004,76.389999,2753900,74.72961600000001
2014-11-25,76.389999,76.730003,75.900002,76.290001,3223600,74.631791
2014-11-26,76.440002,76.83000200000001,76.099998,76.75,2487300,75.08179200000001
2014-11-28,76.91999799999999,77.57,76.870003,77.25,1505400,75.570924
2014-12-01,75.610001,77.779999,75.599998,77.379997,3123500,75.69809599999999
2014-12-02,77.41999799999999,78.389999,77.139999,78.360001,3615800,76.656798
2014-12-03,78.529999,78.57,76.980003,77.639999,3015000,75.95244699999999
2014-12-04,77.5,78.220001,76.889999,77.730003,2223300,76.040494
2014-12-05,78.08000200000001,78.519997,77.709999,78.300003,1836400,76.598105
2014-12-08,77.139999,77.650002,76.199997,76.459999,3400900,74.79809399999999
2014-12-09,75.610001,75.959999,75.0,75.220001,4467300,73.585049
2014-12-10,71.150002,72.93,70.480003,70.529999,10302600,68.99698599999999
2014-12-11,71.010002,72.959999,70.550003,72.019997,7961000,70.454598
2014-12-12,72.41999799999999,73.779999,72.25,72.849998,5649500,71.266559
2014-12-15,73.029999,73.150002,70.589996,70.629997,5074200,69.09481099999999
2014-12-16,70.209999,70.849998,69.0,69.019997,7051400,67.519805
2014-12-17,69.309998,70.66999799999999,69.199997,70.599998,5411300,69.065465
2014-12-18,71.279999,71.769997,70.809998,71.739998,4513800,70.180685
2014-12-19,71.379997,72.260002,70.849998,71.16999799999999,5775100,69.623075
2014-12-22,71.550003,72.550003,71.239998,72.459999,2472600,70.885037
2014-12-23,72.5,73.0,72.370003,72.68,1605700,71.100256
2014-12-24,73.040001,73.089996,72.620003,72.790001,799100,71.20786600000001
2014-12-26,72.870003,73.379997,72.660004,73.139999,1035500,71.55025699999999
2014-12-29,73.099998,73.989998,72.940002,73.559998,1892600,71.96112600000001
2014-12-30,73.519997,73.779999,73.120003,73.279999,1464500,71.687213
2014-12-31,73.41999799999999,73.769997,72.779999,72.849998,1539400,71.266559
2015-01-02,73.440002,73.510002,72.0,72.349998,1641600,70.777427
2015-01-05,72.410004,72.720001,70.870003,70.879997,3176600,69.339377
2015-01-06,71.360001,71.400002,69.379997,70.010002,3597700,68.488292
2015-01-07,70.970001,72.410004,70.779999,72.33000200000001,3274000,70.757865
2015-01-08,72.900002,73.779999,72.839996,73.589996,3061300,71.990473
